arrival_date,terminal,vessel_calls,avg_turnaround,avg_dwell,total_teu,delay_count,delay_rate
2020-10-08,China Shipping,5,110.52000000000001,2.5,70585,1,0.2
2020-10-08,Everport,5,115.66,2.54,72845,0,0.0
2020-10-08,TraPac,7,116.10000000000001,2.0571428571428574,62782,2,0.286
2020-10-08,Yang Ming,10,114.22,2.19,119057,0,0.0
2020-10-09,APM Terminals,16,116.9,1.93125,138359,3,0.188
2020-10-09,China Shipping,7,115.07142857142857,2.085714285714286,71776,0,0.0
2020-10-09,Everport,3,103.96666666666665,2.533333333333333,28440,2,0.667
2020-10-09,TraPac,7,124.12857142857142,2.1142857142857143,56259,4,0.571
2020-10-09,Yang Ming,4,118.85,2.075,35825,2,0.5
2020-10-10,APM Terminals,7,110.2,1.942857142857143,65495,0,0.0
2020-10-10,China Shipping,2,122.45,1.45,12995,2,1.0
2020-10-10,Everport,11,110.67272727272729,1.981818181818182,93040,3,0.273
2020-10-10,TraPac,6,112.81666666666666,2.2333333333333334,61614,2,0.333
2020-10-10,Yang Ming,6,124.86666666666667,2.216666666666667,56251,0,0.0
2020-10-11,APM Terminals,10,120.82000000000001,1.83,68870,2,0.2
2020-10-11,China Shipping,6,119.5,2.3333333333333335,74135,1,0.167
2020-10-11,Everport,6,113.26666666666667,2.3000000000000003,62440,1,0.167
2020-10-11,TraPac,5,122.58,1.6600000000000001,42680,2,0.4
2020-10-11,Yang Ming,7,121.65714285714286,2.0714285714285716,58673,0,0.0
2020-10-12,APM Terminals,12,117.72500000000001,2.216666666666667,125692,1,0.083
2020-10-12,China Shipping,5,110.3,2.2199999999999998,52468,0,0.0
2020-10-12,Everport,8,121.0875,2.55,107220,3,0.375
2020-10-12,TraPac,3,124.86666666666667,1.9666666666666668,28131,1,0.333
2020-10-12,Yang Ming,9,117.23333333333332,1.8444444444444446,74347,3,0.333
2020-10-13,APM Terminals,4,109.6,1.775,22446,0,0.0
2020-10-13,China Shipping,3,111.8,1.7666666666666666,24557,1,0.333
2020-10-13,Everport,6,112.76666666666667,2.033333333333333,47055,1,0.167
2020-10-13,TraPac,7,114.10000000000001,2.1142857142857143,64279,0,0.0
2020-10-13,Yang Ming,10,116.52000000000001,2.2399999999999998,128209,2,0.2
2020-10-14,APM Terminals,4,131.175,2.2249999999999996,33863,1,0.25
2020-10-14,China Shipping,3,119.36666666666667,1.4000000000000001,11681,1,0.333
2020-10-14,Everport,6,121.46666666666665,2.35,71454,4,0.667
2020-10-14,TraPac,5,123.04,2.2199999999999998,60135,0,0.0
2020-10-14,Yang Ming,7,122.47142857142858,2.0,58385,2,0.286
2020-10-15,APM Terminals,5,114.67999999999999,2.3600000000000003,57248,1,0.2
2020-10-15,China Shipping,9,115.02222222222223,2.2555555555555555,116704,1,0.111
2020-10-15,Everport,7,117.67142857142858,2.1,80790,1,0.143
2020-10-15,TraPac,3,103.83333333333333,2.3666666666666667,37119,1,0.333
2020-10-15,Yang Ming,5,109.16,2.2600000000000002,49428,2,0.4
2020-10-16,APM Terminals,10,113.15,2.35,121892,1,0.1
2020-10-16,China Shipping,11,115.55454545454545,2.409090909090909,119405,2,0.182
2020-10-16,Everport,12,117.89166666666667,2.283333333333333,125329,1,0.083
2020-10-16,TraPac,5,105.55999999999999,2.06,51101,0,0.0
2020-10-16,Yang Ming,6,116.08333333333333,2.0,55882,2,0.333
2020-10-17,APM Terminals,3,120.2,2.1666666666666665,23769,0,0.0
2020-10-17,China Shipping,6,113.53333333333335,1.866666666666667,44155,2,0.333
2020-10-17,Everport,9,115.56666666666666,2.1333333333333333,85408,3,0.333
2020-10-17,TraPac,10,119.52000000000001,2.06,109088,3,0.3
2020-10-17,Yang Ming,7,113.78571428571429,2.4428571428571426,91607,1,0.143
2020-10-18,APM Terminals,7,113.94285714285715,2.414285714285714,82608,2,0.286
2020-10-18,China Shipping,4,121.225,2.175,45324,0,0.0
2020-10-18,Everport,7,119.55714285714285,2.0285714285714285,75135,1,0.143
2020-10-18,TraPac,5,116.74000000000001,1.8399999999999999,30158,1,0.2
2020-10-18,Yang Ming,3,126.33333333333333,2.1,31056,1,0.333
2020-10-19,APM Terminals,3,119.03333333333335,2.0,27761,0,0.0
2020-10-19,China Shipping,3,116.43333333333334,1.9666666666666668,29108,2,0.667
2020-10-19,Everport,6,118.0,2.183333333333333,65831,1,0.167
2020-10-19,TraPac,6,113.41666666666667,2.1,65323,2,0.333
2020-10-19,Yang Ming,7,117.11428571428571,2.2857142857142856,84399,0,0.0
2020-10-20,APM Terminals,6,106.28333333333335,1.9500000000000002,54584,1,0.167
2020-10-20,China Shipping,6,124.88333333333333,2.3000000000000003,72563,2,0.333
2020-10-20,Everport,10,114.55999999999999,2.05,96119,0,0.0
2020-10-20,TraPac,10,114.62,2.0300000000000002,93370,3,0.3
2020-10-21,APM Terminals,11,113.33636363636364,1.8909090909090909,95517,3,0.273
2020-10-21,China Shipping,8,126.25,2.2125,80270,2,0.25
2020-10-21,Everport,8,111.725,2.075,82513,0,0.0
2020-10-21,TraPac,2,121.0,2.95,26485,0,0.0
2020-10-21,Yang Ming,9,128.2,1.9555555555555557,74370,1,0.111
2020-10-22,APM Terminals,4,117.125,2.1,40617,1,0.25
2020-10-22,China Shipping,5,117.14000000000001,2.5799999999999996,60305,1,0.2
2020-10-22,Everport,5,130.94,2.0,45730,1,0.2
2020-10-22,TraPac,4,112.4,2.125,31307,0,0.0
2020-10-22,Yang Ming,10,112.9,2.0300000000000002,87759,3,0.3
2020-10-23,APM Terminals,4,115.1,2.325,45623,2,0.5
2020-10-23,China Shipping,8,112.2375,2.0125,85380,0,0.0
2020-10-23,Everport,5,112.44000000000001,2.4,66511,0,0.0
2020-10-23,TraPac,6,120.66666666666667,2.0500000000000003,68058,2,0.333
2020-10-23,Yang Ming,10,109.84,2.08,103169,1,0.1
2020-10-24,APM Terminals,4,109.45,2.175,28897,2,0.5
2020-10-24,China Shipping,8,115.3375,2.1,66818,2,0.25
2020-10-24,Everport,7,111.5,2.485714285714286,82315,3,0.429
2020-10-24,TraPac,2,115.8,2.1,7224,0,0.0
2020-10-24,Yang Ming,7,115.48571428571428,2.6285714285714286,90263,1,0.143
2020-10-25,APM Terminals,8,118.65,2.1625,79776,2,0.25
2020-10-25,China Shipping,4,122.375,1.5,21223,1,0.25
2020-10-25,Everport,10,116.67999999999999,2.3600000000000003,113434,2,0.2
2020-10-25,TraPac,8,125.65,2.0625,74648,0,0.0
2020-10-25,Yang Ming,3,122.23333333333333,2.1,28797,1,0.333
2020-10-26,APM Terminals,3,127.60000000000001,1.5999999999999999,25602,0,0.0
2020-10-26,China Shipping,5,124.84,2.0,38258,1,0.2
2020-10-26,Everport,4,121.275,2.125,43499,1,0.25
2020-10-26,TraPac,8,111.80000000000001,2.3125,94868,1,0.125
2020-10-26,Yang Ming,6,115.11666666666667,1.9666666666666668,48408,2,0.333
2020-10-27,APM Terminals,10,110.8,2.21,111122,2,0.2
2020-10-27,China Shipping,4,116.8,2.45,46429,3,0.75
2020-10-27,Everport,7,124.44285714285715,2.1714285714285713,56925,3,0.429
2020-10-27,TraPac,2,107.19999999999999,1.65,17911,0,0.0
2020-10-27,Yang Ming,4,125.5,2.55,46302,0,0.0
2020-10-28,APM Terminals,7,121.14285714285714,2.5,87574,1,0.143
2020-10-28,China Shipping,4,126.45,2.875,56641,1,0.25
2020-10-28,Everport,6,121.43333333333332,2.033333333333333,63162,2,0.333
2020-10-28,TraPac,13,118.19999999999999,2.0846153846153848,125775,4,0.308
2020-10-28,Yang Ming,10,115.62,2.0300000000000002,90646,4,0.4
2020-10-29,APM Terminals,5,107.92,2.56,64596,0,0.0
2020-10-29,China Shipping,3,116.2,2.433333333333333,33983,1,0.333
2020-10-29,Everport,10,115.37,2.34,107008,2,0.2
2020-10-29,TraPac,11,116.55454545454545,1.9,99031,0,0.0
2020-10-29,Yang Ming,12,117.13333333333333,2.058333333333333,116548,1,0.083
2020-10-30,APM Terminals,10,125.47999999999999,2.08,91390,2,0.2
2020-10-30,China Shipping,9,119.39999999999999,2.0777777777777775,100426,0,0.0
2020-10-30,Everport,7,110.61428571428571,2.042857142857143,51933,1,0.143
2020-10-30,TraPac,6,117.73333333333333,2.3833333333333333,50142,2,0.333
2020-10-30,Yang Ming,8,118.025,1.6375,61339,2,0.25
2020-10-31,APM Terminals,5,123.12,2.2199999999999998,58884,2,0.4
2020-10-31,China Shipping,10,119.35,2.1399999999999997,93221,1,0.1
2020-10-31,Everport,11,115.14545454545454,2.1727272727272724,105802,4,0.364
2020-10-31,TraPac,5,117.04,2.2399999999999998,54370,1,0.2
2020-10-31,Yang Ming,5,123.16,2.62,55192,1,0.2
2020-11-01,APM Terminals,4,87.1,2.425,50200,2,0.5
2020-11-01,China Shipping,3,95.86666666666667,1.7999999999999998,20595,1,0.333
2020-11-01,Everport,4,86.35000000000001,2.275,48088,0,0.0
2020-11-01,TraPac,4,83.525,2.525,51640,2,0.5
2020-11-01,Yang Ming,5,87.4,2.1,51698,0,0.0
2020-11-02,APM Terminals,4,80.525,1.45,17077,0,0.0
2020-11-02,China Shipping,8,89.575,1.9874999999999998,56100,2,0.25
2020-11-02,Everport,7,80.05714285714285,2.185714285714286,88121,3,0.429
2020-11-02,TraPac,5,95.8,1.94,40781,0,0.0
2020-11-02,Yang Ming,3,95.53333333333335,1.6333333333333335,24006,0,0.0
2020-11-03,APM Terminals,7,89.48571428571428,2.0,69702,0,0.0
2020-11-03,China Shipping,5,87.72,1.9,42107,1,0.2
2020-11-03,Everport,1,70.7,2.4,16459,0,0.0
2020-11-03,TraPac,6,86.86666666666667,2.3666666666666667,56269,2,0.333
2020-11-03,Yang Ming,1,99.2,1.5,6321,0,0.0
2020-11-04,APM Terminals,8,83.0125,1.7125,68940,1,0.125
2020-11-04,China Shipping,9,88.62222222222222,1.9333333333333331,97833,0,0.0
2020-11-04,Everport,10,88.47999999999999,2.05,89988,1,0.1
2020-11-04,TraPac,6,87.93333333333334,2.033333333333333,59602,0,0.0
2020-11-04,Yang Ming,5,92.0,2.2399999999999998,55887,1,0.2
2020-11-05,APM Terminals,7,89.22857142857143,2.1285714285714286,76916,1,0.143
2020-11-05,China Shipping,3,111.46666666666665,2.766666666666667,40049,0,0.0
2020-11-05,Everport,2,89.35,1.7,12951,0,0.0
2020-11-05,TraPac,11,85.89090909090909,2.0727272727272728,101132,1,0.091
2020-11-05,Yang Ming,5,87.66,1.9600000000000002,46672,0,0.0
2020-11-06,APM Terminals,5,76.52000000000001,2.3,48220,2,0.4
2020-11-06,China Shipping,9,91.95555555555556,2.066666666666667,60637,2,0.222
2020-11-06,Everport,5,84.36,1.8800000000000001,35580,0,0.0
2020-11-06,TraPac,2,95.85,1.85,17913,0,0.0
2020-11-06,Yang Ming,6,83.76666666666667,2.216666666666667,52993,0,0.0
2020-11-07,APM Terminals,3,93.39999999999999,2.5,43837,1,0.333
2020-11-07,China Shipping,2,98.44999999999999,1.5,12246,0,0.0
2020-11-07,Everport,8,98.025,2.6375,119809,1,0.125
2020-11-07,TraPac,5,99.34,2.1399999999999997,48416,0,0.0
2020-11-07,Yang Ming,4,74.725,2.375,47564,0,0.0
2020-11-08,APM Terminals,7,98.67142857142858,2.1714285714285713,86973,2,0.286
2020-11-08,China Shipping,6,91.01666666666667,1.6666666666666667,39191,0,0.0
2020-11-08,Everport,4,91.45,1.725,32013,1,0.25
2020-11-08,TraPac,2,82.2,1.25,12685,0,0.0
2020-11-08,Yang Ming,6,89.56666666666666,2.35,62199,2,0.333
2020-11-09,APM Terminals,6,93.26666666666667,2.1999999999999997,62815,0,0.0
2020-11-09,China Shipping,5,102.92,2.3600000000000003,65944,0,0.0
2020-11-09,Everport,3,74.39999999999999,2.1333333333333333,28681,1,0.333
2020-11-09,TraPac,7,86.10000000000001,2.185714285714286,60608,1,0.143
2020-11-09,Yang Ming,1,89.6,1.5,6271,0,0.0
2020-11-10,APM Terminals,6,92.31666666666666,2.1166666666666667,56045,1,0.167
2020-11-10,China Shipping,4,89.175,2.475,49172,1,0.25
2020-11-10,Everport,6,86.16666666666667,2.4166666666666665,69956,2,0.333
2020-11-10,TraPac,6,91.43333333333334,2.0,54738,1,0.167
2020-11-10,Yang Ming,8,99.4625,1.9625000000000001,80074,0,0.0
2020-11-11,APM Terminals,3,93.16666666666667,1.8333333333333333,29156,0,0.0
2020-11-11,China Shipping,6,86.81666666666666,2.316666666666667,56880,0,0.0
2020-11-11,Everport,5,103.17999999999999,2.2399999999999998,53999,0,0.0
2020-11-11,TraPac,9,88.11111111111111,1.9333333333333331,75898,2,0.222
2020-11-11,Yang Ming,5,93.92,2.58,76839,2,0.4
2020-11-12,APM Terminals,4,73.275,2.75,49501,0,0.0
2020-11-12,China Shipping,7,93.81428571428572,2.4285714285714284,77752,1,0.143
2020-11-12,Everport,6,90.60000000000001,2.0,63112,4,0.667
2020-11-12,TraPac,7,90.42857142857143,2.1714285714285713,75011,0,0.0
2020-11-12,Yang Ming,9,99.11111111111111,1.677777777777778,51657,2,0.222
2020-11-13,APM Terminals,8,91.4375,2.225,67643,1,0.125
2020-11-13,China Shipping,10,88.97999999999999,2.15,103186,3,0.3
2020-11-13,Everport,7,91.34285714285714,1.7714285714285716,61240,1,0.143
2020-11-13,TraPac,11,93.54545454545455,1.9454545454545453,102409,2,0.182
2020-11-13,Yang Ming,5,89.02000000000001,1.92,44549,3,0.6
2020-11-14,APM Terminals,4,89.65,1.825,37466,1,0.25
2020-11-14,China Shipping,8,91.225,2.3125,87889,2,0.25
2020-11-14,Everport,6,81.41666666666667,2.0500000000000003,51051,1,0.167
2020-11-14,TraPac,5,91.36,2.2600000000000002,57945,1,0.2
2020-11-14,Yang Ming,3,75.83333333333333,2.066666666666667,32324,0,0.0
2020-11-15,APM Terminals,6,84.68333333333334,2.5833333333333335,75012,1,0.167
2020-11-15,China Shipping,7,89.3,1.9714285714285715,60488,3,0.429
2020-11-15,Everport,5,87.9,1.78,31864,0,0.0
2020-11-15,TraPac,4,83.275,2.425,51148,1,0.25
2020-11-15,Yang Ming,10,90.94,2.13,96513,1,0.1
2020-11-16,APM Terminals,9,81.08888888888889,2.1666666666666665,99742,0,0.0
2020-11-16,China Shipping,4,82.2,2.1,29960,0,0.0
2020-11-16,Everport,6,93.56666666666666,1.7666666666666666,49698,2,0.333
2020-11-16,TraPac,3,96.06666666666666,2.033333333333333,18341,0,0.0
2020-11-16,Yang Ming,3,86.10000000000001,1.9000000000000001,28231,0,0.0
2020-11-17,APM Terminals,7,93.57142857142857,2.0571428571428574,49519,1,0.143
2020-11-17,China Shipping,3,83.66666666666667,2.5333333333333337,34768,0,0.0
2020-11-17,Everport,7,97.0,2.2714285714285714,84069,1,0.143
2020-11-17,TraPac,8,89.675,2.2125,91533,2,0.25
2020-11-17,Yang Ming,8,83.8875,2.4625,79640,0,0.0
2020-11-18,APM Terminals,6,98.36666666666667,2.2666666666666666,58968,2,0.333
2020-11-18,China Shipping,6,96.35000000000001,2.0,64337,1,0.167
2020-11-18,Everport,9,84.03333333333333,2.6444444444444444,111317,0,0.0
2020-11-18,TraPac,4,82.4,1.9749999999999999,45914,2,0.5
2020-11-18,Yang Ming,4,85.625,2.35,40004,0,0.0
2020-11-19,APM Terminals,6,84.95,1.6500000000000001,48777,2,0.333
2020-11-19,China Shipping,3,94.93333333333334,2.0,20526,0,0.0
2020-11-19,Everport,8,94.1,2.0125,82125,0,0.0
2020-11-19,TraPac,3,76.36666666666666,2.0,16757,1,0.333
2020-11-19,Yang Ming,6,96.55,1.95,57978,2,0.333
2020-11-20,APM Terminals,9,90.76666666666667,1.7111111111111112,56614,4,0.444
2020-11-20,China Shipping,6,93.93333333333334,2.0166666666666666,49124,2,0.333
2020-11-20,Everport,6,97.46666666666665,2.1166666666666667,62034,0,0.0
2020-11-20,TraPac,3,83.83333333333333,1.9666666666666668,33506,0,0.0
2020-11-20,Yang Ming,1,79.1,3.6,15899,1,1.0
2020-11-21,APM Terminals,7,85.48571428571428,2.3714285714285714,83380,2,0.286
2020-11-21,China Shipping,5,86.36,1.64,33069,2,0.4
2020-11-21,Everport,4,83.475,1.575,22561,0,0.0
2020-11-21,TraPac,5,80.88,2.1399999999999997,60130,0,0.0
2020-11-21,Yang Ming,4,100.3,2.05,34528,1,0.25
2020-11-22,APM Terminals,3,79.93333333333334,1.7666666666666668,19203,0,0.0
2020-11-22,China Shipping,2,74.65,2.3,22752,1,0.5
2020-11-22,Everport,2,81.65,1.45,13862,0,0.0
2020-11-22,TraPac,6,99.36666666666667,1.9666666666666668,52171,1,0.167
2020-11-22,Yang Ming,11,97.71818181818183,2.127272727272727,92138,3,0.273
2020-11-23,APM Terminals,1,96.1,1.4,6341,1,1.0
2020-11-23,China Shipping,7,97.05714285714285,2.3714285714285714,66920,0,0.0
2020-11-23,Everport,6,83.83333333333333,2.2333333333333334,61428,0,0.0
2020-11-23,TraPac,5,74.3,1.26,22492,0,0.0
2020-11-23,Yang Ming,5,92.96000000000001,2.4,51264,1,0.2
2020-11-24,APM Terminals,4,92.275,1.975,37460,1,0.25
2020-11-24,China Shipping,5,90.2,2.02,41590,0,0.0
2020-11-24,Everport,7,91.44285714285715,2.457142857142857,80831,1,0.143
2020-11-24,TraPac,7,89.98571428571428,1.9714285714285715,54755,1,0.143
2020-11-24,Yang Ming,10,92.1,1.8699999999999999,81998,5,0.5
2020-11-25,APM Terminals,13,92.07692307692308,1.9769230769230768,115827,3,0.231
2020-11-25,China Shipping,6,98.91666666666667,2.566666666666667,61045,1,0.167
2020-11-25,Everport,1,85.4,2.9,17380,1,1.0
2020-11-25,TraPac,5,81.28,2.2399999999999998,52577,1,0.2
2020-11-25,Yang Ming,5,89.76,1.78,37576,0,0.0
2020-11-26,APM Terminals,6,81.3,2.0,47756,0,0.0
2020-11-26,China Shipping,4,91.4,2.35,30114,1,0.25
2020-11-26,Everport,4,77.725,2.1,40662,0,0.0
2020-11-26,TraPac,3,89.86666666666667,1.8333333333333333,25548,1,0.333
2020-11-26,Yang Ming,10,92.12,2.2600000000000002,111090,1,0.1
2020-11-27,APM Terminals,2,91.85,2.6,23180,0,0.0
2020-11-27,China Shipping,8,86.2375,2.1875,79082,1,0.125
2020-11-27,Everport,6,95.39999999999999,2.4499999999999997,83344,1,0.167
2020-11-27,TraPac,5,81.06,1.7600000000000002,37174,0,0.0
2020-11-27,Yang Ming,2,75.15,2.9,30609,0,0.0
2020-11-28,APM Terminals,4,100.75,2.125,35625,1,0.25
2020-11-28,China Shipping,12,84.925,2.075,120524,4,0.333
2020-11-28,Everport,5,88.96000000000001,1.8399999999999999,54036,0,0.0
2020-11-28,TraPac,6,86.14999999999999,2.5,76689,1,0.167
2020-11-28,Yang Ming,10,91.45,1.9600000000000002,94346,4,0.4
2020-11-29,APM Terminals,7,90.28571428571429,1.8857142857142857,61798,1,0.143
2020-11-29,China Shipping,5,84.16,1.8,35901,1,0.2
2020-11-29,Everport,6,97.73333333333333,2.2333333333333334,70195,0,0.0
2020-11-29,TraPac,3,97.63333333333333,1.6666666666666667,9750,0,0.0
2020-11-29,Yang Ming,8,96.4625,2.1125,88621,0,0.0
2020-11-30,APM Terminals,3,103.0,1.9666666666666668,29065,1,0.333
2020-11-30,China Shipping,4,105.2,2.2,49353,1,0.25
2020-11-30,Everport,4,93.275,2.525,52222,1,0.25
2020-11-30,TraPac,7,90.57142857142857,1.9142857142857144,60027,1,0.143
2020-11-30,Yang Ming,6,91.35000000000001,2.3666666666666667,83905,0,0.0
2020-12-01,APM Terminals,4,79.2,2.325,49366,0,0.0
2020-12-01,China Shipping,4,86.35,2.1999999999999997,41115,0,0.0
2020-12-01,Everport,6,107.48333333333333,2.5,68832,3,0.5
2020-12-01,TraPac,1,88.7,1.3,7104,1,1.0
2020-12-01,Yang Ming,4,101.775,2.5,55012,0,0.0
2020-12-02,APM Terminals,8,89.5625,1.8875,79860,0,0.0
2020-12-02,China Shipping,4,101.3,2.5,45764,1,0.25
2020-12-02,Everport,4,94.2,2.6999999999999997,47884,1,0.25
2020-12-02,TraPac,8,84.225,2.0375,87813,0,0.0
2020-12-02,Yang Ming,7,76.24285714285715,2.257142857142857,76487,1,0.143
2020-12-03,APM Terminals,6,89.55,2.3000000000000003,67781,0,0.0
2020-12-03,China Shipping,6,91.41666666666667,2.1666666666666665,67522,0,0.0
2020-12-03,Everport,3,86.53333333333335,2.1,31903,1,0.333
2020-12-03,TraPac,3,94.23333333333333,2.433333333333333,27220,0,0.0
2020-12-03,Yang Ming,7,89.17142857142858,2.4428571428571426,75073,2,0.286
2020-12-04,APM Terminals,4,81.55000000000001,1.7,25570,1,0.25
2020-12-04,China Shipping,2,95.4,2.65,26834,1,0.5
2020-12-04,Everport,4,84.375,2.075,38516,1,0.25
2020-12-04,TraPac,8,83.4375,1.7625,52821,2,0.25
2020-12-04,Yang Ming,5,88.03999999999999,2.2,45977,0,0.0
2020-12-05,APM Terminals,6,90.13333333333333,1.7833333333333332,49201,1,0.167
2020-12-05,China Shipping,5,84.7,2.2,54827,0,0.0
2020-12-05,Everport,4,83.25,2.075,29617,0,0.0
2020-12-05,TraPac,4,87.35,2.925,53068,2,0.5
2020-12-05,Yang Ming,5,100.84,2.18,49325,1,0.2
2020-12-06,APM Terminals,10,85.55,2.31,109870,0,0.0
2020-12-06,China Shipping,4,105.425,2.375,42013,0,0.0
2020-12-06,Everport,8,89.1125,2.2375,85638,0,0.0
2020-12-06,TraPac,8,83.5625,2.3,84845,0,0.0
2020-12-06,Yang Ming,7,85.21428571428571,2.1714285714285713,58617,0,0.0
2020-12-07,APM Terminals,6,91.56666666666666,2.2666666666666666,59281,2,0.333
2020-12-07,China Shipping,6,81.2,1.9333333333333336,59942,0,0.0
2020-12-07,Everport,2,105.8,1.9,17843,0,0.0
2020-12-07,TraPac,6,87.06666666666666,1.7666666666666668,48626,1,0.167
2020-12-07,Yang Ming,5,97.03999999999999,2.2800000000000002,54814,1,0.2
2020-12-08,APM Terminals,7,88.24285714285715,2.2857142857142856,80338,1,0.143
2020-12-08,China Shipping,7,102.37142857142858,1.9857142857142858,53070,1,0.143
2020-12-08,Everport,3,90.56666666666666,2.3000000000000003,30932,0,0.0
2020-12-08,TraPac,4,97.475,2.55,40175,0,0.0
2020-12-08,Yang Ming,6,86.13333333333333,2.433333333333333,70786,0,0.0
2020-12-09,APM Terminals,8,85.25,2.35,101533,0,0.0
2020-12-09,China Shipping,5,89.7,2.2199999999999998,65561,2,0.4
2020-12-09,Everport,5,80.72,1.7600000000000002,32002,2,0.4
2020-12-09,TraPac,5,98.38,2.2199999999999998,43350,2,0.4
2020-12-09,Yang Ming,3,99.7,1.5333333333333332,15803,0,0.0
2020-12-10,APM Terminals,5,88.76,1.9600000000000002,30352,1,0.2
2020-12-10,China Shipping,5,88.74000000000001,1.5,24606,1,0.2
2020-12-10,Everport,3,83.36666666666667,2.3666666666666667,28370,1,0.333
2020-12-10,TraPac,6,87.55,2.25,64704,0,0.0
2020-12-10,Yang Ming,6,96.26666666666667,2.0,55062,0,0.0
2020-12-11,APM Terminals,3,69.33333333333333,1.9666666666666668,18999,3,1.0
2020-12-11,China Shipping,2,82.85,1.65,18187,1,0.5
2020-12-11,Everport,4,78.15,2.0,30562,0,0.0
2020-12-11,TraPac,4,92.775,2.275,36205,0,0.0
2020-12-11,Yang Ming,3,79.23333333333333,2.2666666666666666,30871,0,0.0
2020-12-12,APM Terminals,4,85.725,2.075,44259,0,0.0
2020-12-12,China Shipping,6,96.13333333333334,1.8499999999999999,50826,1,0.167
2020-12-12,Everport,4,93.95,1.825,31963,0,0.0
2020-12-12,TraPac,7,89.88571428571429,2.257142857142857,83958,2,0.286
2020-12-12,Yang Ming,4,86.32499999999999,1.8499999999999999,36175,2,0.5
2020-12-13,APM Terminals,4,105.975,1.95,31497,0,0.0
2020-12-13,China Shipping,4,87.0,1.9,30005,0,0.0
2020-12-13,Everport,7,102.95714285714284,1.8571428571428572,57818,2,0.286
2020-12-13,TraPac,9,91.30000000000001,2.1222222222222222,84358,1,0.111
2020-12-13,Yang Ming,8,94.25,1.825,54859,2,0.25
2020-12-14,APM Terminals,7,96.2,2.3428571428571425,83520,1,0.143
2020-12-14,China Shipping,8,94.0,2.15,72468,1,0.125
2020-12-14,Everport,2,74.8,1.35,9223,0,0.0
2020-12-14,TraPac,9,85.52222222222223,2.1666666666666665,86491,1,0.111
2020-12-14,Yang Ming,6,89.98333333333333,1.7666666666666666,42922,1,0.167
2020-12-15,APM Terminals,7,90.68571428571428,2.185714285714286,69147,1,0.143
2020-12-15,China Shipping,6,90.78333333333335,2.2333333333333334,71786,2,0.333
2020-12-15,Everport,3,102.0,2.1999999999999997,36390,1,0.333
2020-12-15,TraPac,5,89.66,2.2199999999999998,52974,0,0.0
2020-12-15,Yang Ming,10,82.78999999999999,2.13,79638,1,0.1
2020-12-16,APM Terminals,1,82.0,1.8,11731,0,0.0
2020-12-16,China Shipping,4,87.17500000000001,1.875,27010,1,0.25
2020-12-16,Everport,7,84.62857142857142,1.9285714285714286,53895,0,0.0
